esportes	@Mateusdamasio hj falei na Guaíba sobre a tabela do Grêmio. 4 jogos não difíceis. Precisa aproveitar pra colher na frente. Entendeu agora?
esportes	É precário o futebol apresentado no maracanã. Um dos piores jogos do ano.
esportes	Dia 9/05/2015  JOGOS ABERTOS DE SANTA CATARINA.  Foto dos Jogos Abertos de Santa Catarina no ano de https://t.co/5GGnOzdXXL
esportes	Já disse, pra mim pode empatar todos os jogos e o Grêmio ganhar
esportes	É muito engraçado acompanhar os jogos do verdão por aqui!!!!!!
esportes	@LukinhasMendes7 qm deu o títulos para o Barcelona foi o real Madrid perdendo e empatando jogos bestas
esportes	Que comece os jogos #Brasileirão2015 (@ Allianz Parque for Palmeiras vs Atlético MG in São Paulo, SP w/ @lagrutta) https://t.co/di5ju0d6T3
esportes	FIM DE PAPO - T. da Serra 2 x 2 P. Santista. A Briosa continua invicta na competição. São 4 jogos, 3 vitórias e 1 empate.
esportes	@isaabellecam seu time nao ganha a 4 jogos, toma 4 do Real num ano e toma 3 do Farça.
esportes	@JornalOGlobo: A três dias do duelo contra o Barcelona, Bayern completa 4 jogos sem vencer. =(
esportes	@trivela: O gol de Neymar, que chega a 50 em jogos oficiais com o Barcelona https://t.co/9I44RMnuSp
esportes	Qts jogos o Valdívia fará no Brasileirão?
esportes	Ps. Valdívia do Palmeiras, não o original do Inter. Kkk
esportes	Os dois jogos dos playoffs da NBA foram bons demais hoje. Chicago Bulls venceu com cesta no ultimo segundo e Clippers avassalador.
esportes	@Sorergsen sou boa nos jogos
esportes	RT @juliocasares_SP: @ge_saopaulo: CBF libera Boschilia e Lucão para Tricolor usá-los na Taça Libertadores http://t.co/8dboO1oO0tÓtima No
esportes	@SandroCampos63 @ricardopharmaci falam que nosso elenco e fraco p chegar na libertadores , realmente o elenco do cap q chegou era fortíssimo
esportes	@davimrodrigues: @sxavierfilho o inter...sempre ali. Últimos 10 anos ganharam duas Libertadores. Qualidade costuma ter
esportes	Placar apostou em Corinthians, Cruzeiro e Inter pra título. Galo, SP, Palmeiras e Grêmio pra Libertadores.
