economia	 @Ary_AntiPT: MP PT Dilma tirando direito Seguro Desemprego pagamento pensionistas. Em votacao hoje imprensa caladin
economia	Em BSB Dep. PDT fecharam voto CONTRA MP 664 retira direito trabalhados Castiga pescadores, mata seguro desemprego QUE E ISSO PT
economia	MP PT Dilma tirando direito Seguro Desemprego pagamento pensionistas. Em votacao hoje imprensa caladinha. #Panelaco
economia	@Estadao: Ritmo taxa desemprego maior Nordeste http://t.co/LyU8YXyQRq Os votaram @dilmabr
economia	A taxa desemprego aberto passou 4,9% 5,4% PEA (fev-marco). Em 12 meses, leve variacao positiva. http://t.co/AZWgHvrzgx
economia	 @fee_rs: FEE divulga agora PED-RMPA mes marco 2015. Houve elevacao desemprego.Acesse: http://t.co/ni8vQlj9kA http://t.co/
economia	A taxa desemprego total apresentou elevacao marco, passando 5,7% Populacao Economicamente Ativa (PEA) fevereiro 6,2%.
economia	A PED-RMPA marco 2015 mostra reducao nivel ocupacional elevacao desemprego, comportamentos usuais mes.
economia	FEE divulga agora PED-RMPA mes marco 2015. Houve elevacao desemprego.Acesse: http://t.co/ni8vQlj9kA http://t.co/tenC8Aci60
economia	dia bom investir petrobras...........
economia	Mal (@ CEPE - Clube Empregados Petrobras in Canoas, Rio Grande Sul) https://t.co/li820eE02G
economia	 @Mleitaonetto: CPI estuda atas Petrobras descobrir contradicoes http://t.co/niKrSikvR9
economia	Maior exemplo: veja colocs pilar moralidade contra corrupcao petrobras. Mas colocs cunha maior politico brasil
economia	 @andreoertel: Cervero diz Lula Dilma convidaram Petrobras nega ligacao PMDB #NAOaPEC412 http://t.co/I3lTdnTq2z http:
economia	Cervero diz Lula Dilma convidaram Petrobras nega ligacao PMDB #NAOaPEC412 http://t.co/I3lTdnTq2z http://t.co/SJUnsaig77
economia	CPI estuda atas Petrobras descobrir contradicoes http://t.co/niKrSikvR9
economia	Petrobras, BNDS, Loby , Mensalao, Corrupcao, Ze Dirceu, Delubio ..etc..etc...etc...e ouvir nao damos valor.
economia	Requerimento p/ convocacao Lula CPI Petrobras http://t.co/3dkzYJBBNi #impeachmentdilma #ForaDilma #VaiaDilma #panelacodilma
economia	Paulo Roberto Costa diz genese corrupcao Petrobras 'Brasilia' #G1 http://t.co/TUL22YATf9
economia	 @sulains: Depois Costa explicar fluxo Petrobras entendi importancia Diretoria Servicos porque indicacao ter ficad
economia	@dilmabr NAO TEM DINHEIRO PRO FIES TIA? PEGA O MONEY QUE SUMIU DA PETROBRAS DA E SOBRA.
economia	 @sulains: E espantoso esforco relator Luis Sergio envolver PSDB esquema propinas Petrobras.
economia	E espantoso esforco relator Luis Sergio envolver PSDB esquema propinas Petrobras.
economia	 @STJnoticias: Acao contra Petrobras vazamento oleoduto segue Justica Federal http://t.co/v2TSWxohKr
economia	Acao contra Petrobras vazamento oleoduto segue Justica Federal http://t.co/v2TSWxohKr
economia	 @AnnaLuGama: @turquim5 @petrobras A midia. PiG publica contra pais. Nem disfarcam.
economia	Sobre aumento acoes Petrobras influencia tributacao geral crise: Nao entendo nada economia.
economia	 @GilRobGrimes: @UOLNoticias ser roubado atraves @petrobras ne? Para aumentar verbas partidos tambem ne? Para compra
economia	 @GilRobGrimes: @g1 ser roubado atraves @petrobras ne? Para aumentar verbas partidos tambem ne? Para compra apoio t
economia	@srzd ser roubado atraves @petrobras tem. Para aumentar verbas partidos tambem. Para compra apoio
economia	@g1 ser roubado atraves @petrobras ne? Para aumentar verbas partidos tambem ne? Para compra apoio ne?
economia	 @lamers_r: Doacao agora Petrobras/CEF/BB/BNDS &gt;&gt; PT anuncia nao receber doacao empresa http://t.co/UyZAKN5QCF #For
